PO_ID,PO_Line_Item_ID,Order_Creation_DateTime,Acknowledgement_DateTime,Order_Quantity,Order_Volume,Order_Weight,Priority_Flag,Fulfiller_ID,Routing_Lane_ID,Fulfiller_Throughput,Fulfiller_Calendar,Total_Backlog_Ack,Current_Backlog,Relative_Queue_Position,Estimated_Processing_Rate,Days_in_Queue,Day_of_Week,Day_of_Month,Peak_Season,Demand_Surge,Recent_Shipments,Lead_Time_Trend,Lead_Time,Month,Season,On_Time_Performance,Product_Category,Geography,Carrier,Expected_Ship_Date,P50_Confidence,P90_Confidence,Reasoning_Context,Probability_On_Time,On_Time_Performance_Metric,EDD_Accuracy,P50_Calibration,P90_Calibration,Fill_Rate,Lead_Time_Stability,Vendor_Accuracy_Score
PO00859,L00859,2023-06-02 14:04:00,2023-06-05 00:04:00,292,0.57,19.52,Standard,F196,C6-G4,71,0,271,159,37,3.816901408,4,4,2,1,0,134,0.97,2,6,Summer,0.95,PC10,Region3,USPS,2023-06-07 00:04:00,2,3,Based on backlog and throughput,0.98,0.9,0.94,0.87,0.89,0.94,0.88,96
PO00860,L00860,2023-12-19 01:10:00,2023-12-19 04:10:00,70,3.3,22.78,2-day,F126,C10-G1,229,1,4226,4087,67,18.45414847,14,1,19,0,0,373,0.87,7,12,Winter,0.88,PC6,Region5,FedEx,2023-12-26 04:10:00,7,8,Based on backlog and throughput,0.75,0.95,0.94,0.85,0.91,0.91,0.85,92
PO00861,L00861,2023-08-14 13:30:00,2023-08-16 16:30:00,252,1.63,29.17,2-day,F152,C9-G4,485,1,4242,4105,43,8.746391753,12,0,14,1,1,231,1.13,7,8,Summer,0.99,PC5,Region1,DHL,2023-08-23 16:30:00,7,8,Based on backlog and throughput,0.81,0.85,0.91,0.75,0.89,0.99,0.95,81
PO00862,L00862,2023-08-26 06:21:00,2023-08-28 12:21:00,415,2.06,38.09,Standard,F170,C8-G4,416,1,4325,4255,79,10.39663462,12,5,26,1,1,38,0.96,1,8,Winter,0.93,PC6,Region3,DHL,2023-08-29 12:21:00,1,2,Based on backlog and throughput,0.94,0.92,0.92,0.76,0.83,0.94,0.9,77
PO00863,L00863,2023-11-07 04:20:00,2023-11-09 09:20:00,275,4.3,5.39,2-day,F171,C7-G1,469,1,2499,2390,85,5.328358209,12,1,7,1,1,451,1.17,4,11,Spring,0.95,PC1,Region4,USPS,2023-11-13 09:20:00,4,5,Based on backlog and throughput,0.93,0.86,0.93,0.76,0.89,0.96,0.89,90
PO00864,L00864,2023-06-13 23:55:00,2023-06-16 08:55:00,445,0.14,44.54,Standard,F161,C9-G2,378,1,1745,1691,52,4.616402116,14,1,13,1,1,290,1.18,12,6,Fall,0.87,PC9,Region2,FedEx,2023-06-28 08:55:00,12,14,Based on backlog and throughput,0.88,0.91,0.99,0.83,0.91,0.99,0.88,90
PO00865,L00865,2023-06-26 12:08:00,2023-06-28 19:08:00,364,2.98,1.11,Standard,F122,C1-G4,280,1,157,29,56,0.5607142857,13,0,26,1,0,306,0.85,13,6,Summer,0.89,PC10,Region5,UPS,2023-07-11 19:08:00,13,14,Based on backlog and throughput,0.78,0.91,0.98,0.71,0.82,0.94,0.9,90
PO00866,L00866,2023-07-09 16:35:00,2023-07-09 23:35:00,182,3.03,18.82,Standard,F147,C8-G1,452,1,1229,1181,76,2.719026549,7,6,9,1,1,46,1.18,4,7,Summer,0.87,PC3,Region2,USPS,2023-07-13 23:35:00,4,5,Based on backlog and throughput,0.78,0.82,0.94,0.8,0.92,0.98,0.85,86
PO00867,L00867,2023-02-24 10:15:00,2023-02-24 20:15:00,167,2.04,1.86,Standard,F171,C10-G5,87,1,1453,1290,68,16.70114943,10,4,24,1,1,35,0.95,5,2,Fall,0.9,PC1,Region4,DHL,2023-03-01 20:15:00,5,7,Based on backlog and throughput,0.74,0.9,0.91,0.73,0.88,0.99,0.81,91
PO00868,L00868,2023-08-27 03:17:00,2023-08-27 10:17:00,91,1.26,19.95,Standard,F171,C6-G3,119,1,867,847,9,7.285714286,1,6,27,1,0,319,1.06,1,8,Summer,0.89,PC4,Region4,FedEx,2023-08-28 10:17:00,1,3,Based on backlog and throughput,0.97,0.8,0.99,0.86,0.8,0.92,0.81,74
PO00869,L00869,2023-08-19 07:09:00,2023-08-20 15:09:00,202,1.25,26.53,Standard,F161,C5-G4,165,1,3995,3959,92,24.21212121,7,5,19,1,1,94,0.81,1,8,Summer,0.95,PC9,Region3,DHL,2023-08-21 15:09:00,1,3,Based on backlog and throughput,0.75,0.9,0.91,0.78,0.88,0.99,0.85,93
PO00870,L00870,2023-02-19 01:18:00,2023-02-19 11:18:00,346,4.43,25.83,Standard,F132,C1-G1,288,0,782,667,23,2.715277778,3,6,19,0,0,472,1.16,7,2,Summer,0.87,PC9,Region2,DHL,2023-02-26 11:18:00,7,8,Based on backlog and throughput,0.87,0.93,0.99,0.81,0.86,0.91,0.87,77
PO00871,L00871,2023-07-16 19:26:00,2023-07-20 03:26:00,19,2.27,8.7,2-day,F139,C6-G5,384,1,3554,3531,63,9.255208333,9,6,16,1,1,360,1.06,9,7,Summer,0.96,PC1,Region2,DHL,2023-07-29 03:26:00,9,10,Based on backlog and throughput,0.87,0.81,0.94,0.71,0.84,0.93,0.83,87
PO00872,L00872,2023-05-08 05:52:00,2023-05-10 11:52:00,39,1.72,32.46,Standard,F173,C6-G1,490,1,2108,2054,61,4.302040816,9,0,8,1,1,12,1.06,1,5,Fall,0.86,PC7,Region2,DHL,2023-05-11 11:52:00,1,3,Based on backlog and throughput,0.81,0.98,1,0.71,0.92,0.98,0.82,80
PO00873,L00873,2023-06-17 18:46:00,2023-06-17 20:46:00,126,2.3,2.72,Standard,F144,C8-G3,197,1,3242,3218,40,16.45685279,14,5,17,1,1,145,1.16,2,6,Spring,0.88,PC6,Region2,UPS,2023-06-19 20:46:00,2,4,Based on backlog and throughput,0.8,0.89,0.97,0.84,0.93,0.99,0.83,91
PO00874,L00874,2023-06-10 06:48:00,2023-06-11 09:48:00,451,3.38,38.21,Standard,F199,C4-G2,58,1,1890,1756,44,32.5862069,0,5,10,0,1,404,1,6,6,Summer,0.96,PC4,Region1,FedEx,2023-06-17 09:48:00,6,8,Based on backlog and throughput,0.89,0.98,0.99,0.85,0.91,0.97,0.93,97
PO00875,L00875,2023-03-23 15:32:00,2023-03-25 21:32:00,173,0.81,47.36,Standard,F190,C9-G1,337,1,1577,1451,86,4.679525223,12,3,23,0,1,367,0.96,6,3,Fall,0.95,PC4,Region3,USPS,2023-03-31 21:32:00,6,7,Based on backlog and throughput,0.81,0.82,0.98,0.84,0.93,0.91,0.95,96
PO00876,L00876,2023-08-28 15:56:00,2023-08-31 17:56:00,141,2.3,17.32,Overnight,F150,C7-G2,437,1,985,893,24,2.254004577,4,0,28,0,0,64,1.15,2,8,Spring,0.92,PC4,Region5,FedEx,2023-09-02 17:56:00,2,4,Based on backlog and throughput,0.77,0.98,0.98,0.85,0.94,0.95,0.8,79
PO00877,L00877,2023-06-07 15:01:00,2023-06-10 02:01:00,242,2.98,26.1,Standard,F194,C5-G4,99,1,4006,3913,51,40.46464646,12,2,7,1,1,227,1.1,9,6,Fall,0.86,PC2,Region1,FedEx,2023-06-19 02:01:00,9,10,Based on backlog and throughput,0.82,0.82,0.94,0.72,0.94,0.96,0.81,95
PO00878,L00878,2023-02-16 12:32:00,2023-02-18 00:32:00,220,4.75,19.26,Standard,F117,C2-G3,387,1,4592,4522,58,11.86563307,0,3,16,0,0,241,1.18,4,2,Winter,0.94,PC6,Region2,FedEx,2023-02-22 00:32:00,4,5,Based on backlog and throughput,0.93,0.89,0.99,0.84,0.82,0.93,0.87,84
PO00879,L00879,2023-08-23 07:13:00,2023-08-23 14:13:00,126,1.34,0.83,Standard,F184,C8-G1,54,1,1638,1440,90,30.33333333,6,2,23,1,1,7,1.18,13,8,Spring,0.91,PC4,Region4,USPS,2023-09-05 14:13:00,13,14,Based on backlog and throughput,0.98,0.98,0.99,0.74,0.87,1,0.8,75
PO00880,L00880,2023-10-26 11:03:00,2023-10-28 21:03:00,58,1.86,19.6,Standard,F115,C8-G2,453,1,2173,2052,94,4.796909492,7,3,26,1,1,499,0.95,7,10,Spring,0.89,PC8,Region4,FedEx,2023-11-04 21:03:00,7,8,Based on backlog and throughput,0.88,0.84,0.95,0.72,0.8,0.93,0.83,88
PO00881,L00881,2023-01-26 09:31:00,2023-01-27 14:31:00,148,1.96,39.69,Standard,F195,C3-G1,392,1,412,389,33,1.051020408,2,3,26,0,1,303,0.98,6,1,Winter,0.94,PC8,Region2,USPS,2023-02-02 14:31:00,6,8,Based on backlog and throughput,0.93,0.81,1,0.85,0.88,0.92,0.87,86
PO00882,L00882,2023-11-02 20:43:00,2023-11-02 20:43:00,476,3.07,30,Standard,F129,C4-G1,175,1,910,900,16,5.2,2,3,2,1,1,340,0.9,11,11,Spring,0.91,PC10,Region1,USPS,2023-11-13 20:43:00,11,13,Based on backlog and throughput,0.85,0.95,0.9,0.88,0.94,0.91,0.89,92
PO00883,L00883,2023-08-29 09:34:00,2023-09-01 13:34:00,456,1.85,5.51,Standard,F157,C10-G2,124,1,2335,2263,22,18.83064516,6,1,29,1,1,42,1.06,13,8,Spring,0.86,PC6,Region1,UPS,2023-09-14 13:34:00,13,15,Based on backlog and throughput,0.88,0.91,1,0.84,0.83,0.94,0.86,79
PO00884,L00884,2023-01-05 03:27:00,2023-01-06 15:27:00,317,2.71,42.43,Standard,F189,C8-G4,214,1,2957,2946,57,13.81775701,3,3,5,1,1,243,0.95,11,1,Winter,0.98,PC10,Region3,DHL,2023-01-17 15:27:00,11,12,Based on backlog and throughput,0.99,0.9,0.98,0.86,0.9,0.97,0.87,74
PO00885,L00885,2023-03-10 08:46:00,2023-03-11 17:46:00,383,3.93,26.79,Standard,F120,C2-G5,327,0,2863,2829,62,8.755351682,2,4,10,1,0,180,1.11,3,3,Fall,0.96,PC10,Region4,USPS,2023-03-14 17:46:00,3,5,Based on backlog and throughput,0.83,0.81,0.95,0.9,0.9,0.92,0.8,97
PO00886,L00886,2023-07-07 12:23:00,2023-07-08 19:23:00,361,3.56,42.17,Overnight,F112,C5-G4,491,0,2132,1942,82,4.342158859,14,4,7,1,1,84,0.85,8,7,Summer,0.86,PC6,Region2,DHL,2023-07-16 19:23:00,8,9,Based on backlog and throughput,0.72,0.92,0.97,0.73,0.82,0.98,0.88,85
PO00887,L00887,2023-01-24 12:03:00,2023-01-24 14:03:00,423,2.29,29.22,Standard,F127,C9-G4,373,1,1607,1412,71,4.308310992,7,1,24,1,0,154,0.85,7,1,Spring,0.92,PC10,Region1,FedEx,2023-01-31 14:03:00,7,8,Based on backlog and throughput,0.98,0.83,0.96,0.89,0.84,0.91,0.82,81
PO00888,L00888,2023-10-19 17:12:00,2023-10-23 03:12:00,1,4.33,28.2,Standard,F165,C1-G1,349,1,4645,4461,90,13.30945559,2,3,19,1,1,274,0.88,9,10,Fall,0.86,PC5,Region1,DHL,2023-11-01 03:12:00,9,10,Based on backlog and throughput,0.93,0.98,0.99,0.82,0.87,0.94,0.83,95
PO00889,L00889,2023-07-05 17:18:00,2023-07-08 23:18:00,387,2.83,5.71,2-day,F151,C6-G1,339,1,2670,2530,72,7.876106195,12,2,5,0,0,22,0.83,3,7,Fall,0.97,PC7,Region5,DHL,2023-07-11 23:18:00,3,5,Based on backlog and throughput,0.82,0.93,0.92,0.86,0.83,0.97,0.94,90
PO00890,L00890,2023-02-07 12:32:00,2023-02-10 19:32:00,461,2.75,8.78,2-day,F143,C6-G1,126,1,1994,1972,70,15.82539683,13,1,7,1,1,114,1.05,1,2,Winter,0.94,PC6,Region3,DHL,2023-02-11 19:32:00,1,2,Based on backlog and throughput,0.98,0.93,0.93,0.83,0.89,0.91,0.94,96
PO00891,L00891,2023-08-19 17:17:00,2023-08-22 17:17:00,348,0.27,48.62,Standard,F170,C7-G1,347,1,2805,2723,30,8.083573487,6,5,19,1,0,305,0.86,2,8,Fall,0.87,PC3,Region5,FedEx,2023-08-24 17:17:00,2,3,Based on backlog and throughput,0.8,0.84,0.93,0.81,0.87,0.96,0.85,93
PO00892,L00892,2023-11-16 21:39:00,2023-11-17 05:39:00,190,4.93,11.81,Standard,F178,C4-G5,186,1,696,530,23,3.741935484,1,3,16,1,0,434,0.86,12,11,Winter,0.85,PC2,Region4,FedEx,2023-11-29 05:39:00,12,14,Based on backlog and throughput,0.81,0.97,0.99,0.84,0.88,0.98,0.91,97
PO00893,L00893,2023-03-02 04:06:00,2023-03-03 15:06:00,191,0.7,48.88,Standard,F189,C8-G5,155,1,2247,2160,32,14.49677419,10,3,2,1,1,298,0.81,11,3,Fall,0.85,PC8,Region2,USPS,2023-03-14 15:06:00,11,13,Based on backlog and throughput,0.88,0.9,0.93,0.76,0.82,0.96,0.85,74
PO00894,L00894,2023-07-21 11:50:00,2023-07-23 11:50:00,369,1.23,26.83,Standard,F187,C3-G5,144,1,715,636,86,4.965277778,10,4,21,1,0,98,1.11,12,7,Summer,0.92,PC1,Region4,USPS,2023-08-04 11:50:00,12,14,Based on backlog and throughput,0.78,0.96,0.95,0.88,0.88,0.95,0.93,90
PO00895,L00895,2023-06-23 17:23:00,2023-06-26 05:23:00,409,0.35,7.22,Overnight,F190,C4-G1,184,1,1047,951,57,5.690217391,0,4,23,1,1,103,1.12,1,6,Fall,0.95,PC8,Region2,UPS,2023-06-27 05:23:00,1,2,Based on backlog and throughput,0.9,0.85,0.98,0.72,0.81,0.98,0.89,70
PO00896,L00896,2023-03-15 06:38:00,2023-03-16 06:38:00,312,3.24,5.42,Overnight,F106,C1-G2,117,1,4751,4612,9,40.60683761,11,2,15,1,0,371,0.86,11,3,Fall,0.87,PC4,Region1,FedEx,2023-03-27 06:38:00,11,12,Based on backlog and throughput,0.74,0.94,1,0.76,0.93,1,0.93,71
PO00897,L00897,2023-09-18 12:32:00,2023-09-18 22:32:00,417,1.2,10.84,2-day,F120,C8-G1,196,1,4473,4440,31,22.82142857,5,0,18,1,1,50,1.1,5,9,Fall,0.88,PC1,Region1,UPS,2023-09-23 22:32:00,5,7,Based on backlog and throughput,0.73,0.91,0.98,0.71,0.85,0.92,0.91,74
PO00898,L00898,2023-01-21 01:02:00,2023-01-22 04:02:00,422,0.98,46.32,Overnight,F149,C8-G5,208,1,3864,3666,71,18.57692308,7,5,21,1,1,361,0.97,10,1,Winter,0.9,PC4,Region2,FedEx,2023-02-01 04:02:00,10,11,Based on backlog and throughput,0.86,0.81,0.97,0.75,0.93,0.97,0.94,92
PO00899,L00899,2023-03-12 22:21:00,2023-03-15 02:21:00,117,0.53,21,Overnight,F181,C1-G2,433,1,2113,2039,9,4.879907621,0,6,12,1,1,111,0.9,14,3,Spring,0.88,PC4,Region4,DHL,2023-03-29 02:21:00,14,15,Based on backlog and throughput,0.86,0.88,0.93,0.74,0.91,0.91,0.8,88
PO00900,L00900,2023-08-31 16:29:00,2023-09-01 17:29:00,134,0.61,20.07,Standard,F100,C3-G1,212,1,3797,3639,13,17.91037736,12,3,31,1,0,452,1.05,2,8,Winter,0.9,PC8,Region4,UPS,2023-09-03 17:29:00,2,4,Based on backlog and throughput,0.73,0.83,0.98,0.71,0.91,0.9,0.89,97
PO00901,L00901,2023-03-18 19:57:00,2023-03-22 03:57:00,58,2.96,16,Standard,F111,C3-G1,490,1,590,463,58,1.204081633,9,5,18,1,1,243,0.87,3,3,Summer,0.93,PC10,Region3,UPS,2023-03-25 03:57:00,3,5,Based on backlog and throughput,0.98,0.87,0.94,0.8,0.85,0.93,0.81,84
PO00902,L00902,2023-09-21 04:20:00,2023-09-23 06:20:00,44,3.47,7.78,2-day,F118,C5-G1,390,1,4450,4261,3,11.41025641,11,3,21,1,1,168,1.1,8,9,Winter,0.95,PC4,Region5,UPS,2023-10-01 06:20:00,8,10,Based on backlog and throughput,0.87,0.87,0.99,0.79,0.83,1,0.8,70
PO00903,L00903,2023-11-10 10:10:00,2023-11-10 10:10:00,173,2.05,24.65,2-day,F160,C8-G5,238,1,2528,2388,35,10.62184874,8,4,10,1,1,71,0.82,10,11,Spring,0.98,PC4,Region2,FedEx,2023-11-20 10:10:00,10,12,Based on backlog and throughput,0.74,0.89,0.98,0.72,0.86,0.96,0.81,80
PO00904,L00904,2023-07-21 19:47:00,2023-07-23 23:47:00,160,2.45,6.94,Standard,F176,C3-G5,464,1,641,611,97,1.381465517,14,4,21,0,1,138,1.18,14,7,Summer,0.98,PC8,Region4,USPS,2023-08-06 23:47:00,14,16,Based on backlog and throughput,0.79,0.91,0.98,0.75,0.8,0.93,0.88,97
PO00905,L00905,2023-06-03 18:21:00,2023-06-07 05:21:00,173,3.46,41.86,Overnight,F155,C2-G1,388,1,1387,1258,21,3.574742268,2,5,3,1,1,335,0.83,5,6,Spring,0.93,PC6,Region1,UPS,2023-06-12 05:21:00,5,7,Based on backlog and throughput,0.93,0.91,0.99,0.89,0.94,0.91,0.83,87
PO00906,L00906,2023-09-17 16:34:00,2023-09-19 22:34:00,317,0.19,18.83,Standard,F111,C2-G4,144,1,1733,1631,64,12.03472222,2,6,17,1,0,230,1.03,4,9,Spring,0.95,PC7,Region4,USPS,2023-09-23 22:34:00,4,6,Based on backlog and throughput,0.85,0.81,0.99,0.72,0.86,0.99,0.93,72
PO00907,L00907,2023-09-08 22:36:00,2023-09-10 03:36:00,303,1.68,19.05,Standard,F108,C10-G5,230,1,3026,3012,95,13.15652174,3,4,8,0,0,238,1.16,5,9,Summer,0.98,PC4,Region4,FedEx,2023-09-15 03:36:00,5,7,Based on backlog and throughput,0.75,0.94,0.91,0.76,0.95,0.94,0.94,97
PO00908,L00908,2023-06-03 15:52:00,2023-06-06 20:52:00,149,4.87,23.96,Standard,F133,C4-G1,337,1,1452,1396,52,4.308605341,10,5,3,1,0,471,0.8,10,6,Spring,0.86,PC7,Region3,UPS,2023-06-16 20:52:00,10,11,Based on backlog and throughput,0.73,0.98,0.97,0.71,0.91,0.93,0.82,78
PO00909,L00909,2023-01-09 11:21:00,2023-01-10 13:21:00,80,2.94,22.48,2-day,F128,C4-G4,371,1,4476,4402,34,12.06469003,14,0,9,1,0,252,1,6,1,Winter,0.85,PC3,Region4,FedEx,2023-01-16 13:21:00,6,7,Based on backlog and throughput,0.82,0.87,0.98,0.73,0.81,0.99,0.95,93
PO00910,L00910,2023-12-11 03:26:00,2023-12-14 03:26:00,374,1.35,49.75,Overnight,F147,C6-G4,236,1,1398,1365,96,5.923728814,0,0,11,1,0,468,0.94,12,12,Spring,0.85,PC1,Region3,USPS,2023-12-26 03:26:00,12,13,Based on backlog and throughput,0.8,0.83,0.88,0.84,0.9,0.96,0.8,73
PO00911,L00911,2023-10-26 09:50:00,2023-10-27 12:50:00,213,2.66,27.5,Standard,F110,C6-G1,421,1,4968,4866,35,11.80047506,8,3,26,1,1,435,1.03,7,10,Fall,0.93,PC6,Region1,USPS,2023-11-03 12:50:00,7,8,Based on backlog and throughput,0.89,0.9,0.98,0.77,0.84,0.92,0.85,93
PO00912,L00912,2023-12-19 20:01:00,2023-12-20 23:01:00,203,1.78,4.87,Standard,F177,C10-G5,187,0,4067,3872,15,21.7486631,10,1,19,1,1,406,0.89,14,12,Winter,0.96,PC1,Region1,UPS,2024-01-03 23:01:00,14,15,Based on backlog and throughput,0.97,0.93,1,0.79,0.84,0.94,0.89,82
PO00913,L00913,2023-11-02 15:16:00,2023-11-03 00:16:00,252,2.71,30.54,Standard,F104,C3-G3,179,1,4523,4449,96,25.26815642,2,3,2,1,1,48,0.83,13,11,Spring,0.9,PC2,Region1,USPS,2023-11-16 00:16:00,13,14,Based on backlog and throughput,0.77,0.93,0.96,0.73,0.84,0.99,0.93,78
PO00914,L00914,2023-12-02 18:36:00,2023-12-03 19:36:00,229,0.72,8,2-day,F192,C4-G1,243,1,2358,2330,6,9.703703704,12,5,2,1,0,421,1.05,9,12,Fall,0.93,PC6,Region1,DHL,2023-12-12 19:36:00,9,10,Based on backlog and throughput,0.95,0.92,0.96,0.84,0.94,0.99,0.84,72
PO00915,L00915,2023-04-27 23:03:00,2023-04-30 10:03:00,164,0.75,2.03,Standard,F149,C10-G2,365,1,4747,4554,85,13.00547945,9,3,27,0,1,302,0.97,1,4,Winter,0.92,PC1,Region1,DHL,2023-05-01 10:03:00,1,2,Based on backlog and throughput,0.97,0.83,0.92,0.85,0.87,0.91,0.87,85
PO00916,L00916,2023-10-26 15:10:00,2023-10-26 21:10:00,227,0.8,48.55,Standard,F151,C6-G1,322,1,2173,2158,97,6.748447205,3,3,26,1,1,71,1.05,4,10,Summer,0.86,PC9,Region4,UPS,2023-10-30 21:10:00,4,5,Based on backlog and throughput,0.96,0.96,0.93,0.74,0.9,0.93,0.84,91
PO00917,L00917,2023-09-26 20:46:00,2023-09-29 08:46:00,147,4.71,38.79,Standard,F178,C2-G3,401,1,801,635,32,1.997506234,0,1,26,1,1,262,0.88,12,9,Winter,0.9,PC2,Region5,FedEx,2023-10-11 08:46:00,12,13,Based on backlog and throughput,0.98,0.88,0.99,0.71,0.84,0.92,0.89,77
PO00918,L00918,2023-11-14 12:09:00,2023-11-14 21:09:00,20,3.69,49.02,2-day,F183,C3-G4,193,1,2019,1943,52,10.4611399,3,1,14,1,0,321,0.94,12,11,Summer,0.85,PC3,Region2,FedEx,2023-11-26 21:09:00,12,13,Based on backlog and throughput,0.94,0.84,0.94,0.72,0.88,0.95,0.94,95
PO00919,L00919,2023-12-15 07:02:00,2023-12-15 17:02:00,441,0.9,24.15,2-day,F166,C3-G3,65,1,2560,2524,83,39.38461538,12,4,15,0,0,221,1.02,9,12,Winter,0.87,PC5,Region1,FedEx,2023-12-24 17:02:00,9,11,Based on backlog and throughput,0.87,0.82,0.95,0.83,0.85,0.97,0.9,76
PO00920,L00920,2023-10-21 22:07:00,2023-10-22 08:07:00,402,1.02,26.85,Standard,F136,C9-G2,351,1,4362,4282,97,12.42735043,0,5,21,1,0,76,1.04,5,10,Fall,0.96,PC8,Region5,DHL,2023-10-27 08:07:00,5,6,Based on backlog and throughput,0.82,0.88,0.97,0.73,0.85,0.93,0.9,94
PO00921,L00921,2023-04-08 00:28:00,2023-04-08 00:28:00,47,3.68,8.83,Standard,F191,C8-G2,472,1,4364,4216,28,9.245762712,4,5,8,1,1,61,0.95,8,4,Summer,0.97,PC4,Region5,USPS,2023-04-16 00:28:00,8,10,Based on backlog and throughput,0.84,0.92,0.93,0.8,0.84,0.98,0.95,92
PO00922,L00922,2023-06-10 13:09:00,2023-06-10 19:09:00,233,0.87,12.72,Standard,F176,C10-G1,294,1,4424,4253,95,15.04761905,4,5,10,1,1,470,0.91,12,6,Winter,0.96,PC10,Region5,DHL,2023-06-22 19:09:00,12,13,Based on backlog and throughput,0.95,0.93,0.98,0.73,0.86,0.97,0.95,86
PO00923,L00923,2023-07-31 22:13:00,2023-08-04 04:13:00,305,1.25,42.01,Standard,F107,C3-G1,464,1,466,343,85,1.004310345,13,0,31,1,0,156,0.91,1,7,Summer,0.95,PC6,Region4,USPS,2023-08-05 04:13:00,1,3,Based on backlog and throughput,0.79,0.98,1,0.73,0.9,0.97,0.9,94
PO00924,L00924,2023-07-30 16:49:00,2023-07-31 00:49:00,14,4.82,18.13,Standard,F199,C10-G4,156,1,627,609,98,4.019230769,10,6,30,0,0,293,0.87,4,7,Spring,0.96,PC1,Region3,DHL,2023-08-04 00:49:00,4,5,Based on backlog and throughput,0.75,0.83,0.83,0.7,0.83,0.99,0.84,97
PO00925,L00925,2023-11-10 15:55:00,2023-11-12 22:55:00,143,1.35,41.43,Standard,F122,C3-G1,137,1,4986,4788,64,36.39416058,6,4,10,1,1,124,0.93,12,11,Winter,0.94,PC1,Region1,FedEx,2023-11-24 22:55:00,12,14,Based on backlog and throughput,0.74,0.99,0.96,0.76,0.94,0.94,0.86,85
PO00926,L00926,2023-02-01 22:08:00,2023-02-03 01:08:00,415,3.34,35.6,Standard,F181,C8-G1,178,1,3818,3717,79,21.4494382,13,2,1,1,1,228,0.88,14,2,Winter,0.94,PC4,Region5,FedEx,2023-02-17 01:08:00,14,15,Based on backlog and throughput,0.94,0.92,0.89,0.72,0.82,0.93,0.91,90
PO00927,L00927,2023-09-23 06:35:00,2023-09-23 10:35:00,1,4.9,9.27,Standard,F163,C1-G1,444,1,3709,3574,78,8.353603604,7,5,23,1,1,339,1.05,12,9,Fall,0.94,PC4,Region2,FedEx,2023-10-05 10:35:00,12,14,Based on backlog and throughput,0.92,0.89,1,0.78,0.87,0.97,0.86,91
PO00928,L00928,2023-06-16 21:30:00,2023-06-20 07:30:00,373,1.93,25.62,Standard,F156,C3-G1,424,1,4035,3959,19,9.516509434,3,4,16,0,1,160,1.03,9,6,Fall,0.92,PC5,Region4,UPS,2023-06-29 07:30:00,9,10,Based on backlog and throughput,0.84,0.97,0.96,0.82,0.81,0.98,0.85,87
PO00929,L00929,2023-09-27 12:20:00,2023-09-27 22:20:00,54,0.19,34.03,Standard,F101,C10-G3,390,1,4719,4526,15,12.1,6,2,27,1,1,28,0.95,13,9,Fall,0.9,PC3,Region4,UPS,2023-10-10 22:20:00,13,15,Based on backlog and throughput,0.78,0.93,0.98,0.77,0.8,0.92,0.87,85
PO00930,L00930,2023-03-30 14:58:00,2023-04-01 23:58:00,374,1.3,12.13,Standard,F125,C7-G4,53,1,2253,2213,6,42.50943396,3,3,30,1,0,113,0.93,1,3,Summer,0.95,PC4,Region4,USPS,2023-04-02 23:58:00,1,2,Based on backlog and throughput,0.9,0.87,0.98,0.84,0.94,0.98,0.87,84
PO00931,L00931,2023-09-30 10:34:00,2023-10-01 16:34:00,259,4.17,41.62,2-day,F184,C3-G2,376,1,2008,1811,73,5.340425532,2,5,30,0,1,78,0.9,1,9,Winter,0.89,PC5,Region3,UPS,2023-10-02 16:34:00,1,3,Based on backlog and throughput,0.71,0.97,0.98,0.85,0.92,0.91,0.89,71
PO00932,L00932,2023-07-01 21:49:00,2023-07-02 05:49:00,144,4.34,27.47,Standard,F166,C3-G3,459,0,3112,3052,84,6.779956427,14,5,1,1,1,22,1.01,4,7,Summer,0.93,PC3,Region5,DHL,2023-07-06 05:49:00,4,6,Based on backlog and throughput,0.86,0.93,0.97,0.84,0.9,0.9,0.93,98
PO00933,L00933,2023-12-15 20:51:00,2023-12-16 00:51:00,471,3.87,8.68,2-day,F136,C9-G4,416,1,4328,4303,98,10.40384615,5,4,15,0,1,105,1.17,14,12,Winter,0.91,PC6,Region2,DHL,2023-12-30 00:51:00,14,16,Based on backlog and throughput,0.82,0.93,0.94,0.89,0.93,0.92,0.89,89
PO00934,L00934,2023-12-21 08:39:00,2023-12-21 20:39:00,441,0.65,29.36,Standard,F124,C7-G2,355,1,3122,3052,38,8.794366197,3,3,21,1,0,130,1.07,3,12,Fall,0.89,PC9,Region1,USPS,2023-12-24 20:39:00,3,5,Based on backlog and throughput,0.98,0.97,0.97,0.75,0.92,1,0.9,73
PO00935,L00935,2023-09-05 06:15:00,2023-09-05 13:15:00,459,4,49.99,Standard,F104,C3-G5,445,1,3583,3481,26,8.051685393,13,1,5,1,1,356,1.1,7,9,Summer,0.99,PC4,Region3,USPS,2023-09-12 13:15:00,7,9,Based on backlog and throughput,0.85,0.89,0.95,0.74,0.9,0.95,0.86,74
PO00936,L00936,2023-05-23 17:19:00,2023-05-25 02:19:00,12,4.6,7.95,Overnight,F176,C1-G5,144,1,2820,2751,82,19.58333333,2,1,23,0,1,476,1.13,11,5,Spring,0.89,PC3,Region1,FedEx,2023-06-05 02:19:00,11,13,Based on backlog and throughput,0.86,0.92,0.98,0.82,0.93,0.9,0.82,76
